onset	duration	trial_type
0.001	0	boundary
139.384	0	S 11
196.763	0	S 10
197.263	0	S105
198.72	0	S128
199.22	0	S128
199.719	0	S128
200.22	0	S128
200.719	0	S128
201.109	0	S  4
201.22	0	S128
201.606	0	S  4
201.719	0	S128
202.05	0	S  4
202.22	0	S128
202.616	0	S  4
202.72	0	S128
203.102	0	S  4
203.22	0	S128
203.701	0	S  4
203.718	0	S128
204.203	0	S  4
204.22	0	S128
204.72	0	S128
204.77	0	S128
205.22	0	S128
205.247	0	S128
205.717	0	S128
205.787	0	S128
206.218	0	S128
206.285	0	S128
206.729	0	S128
207.161	0	S  4
207.219	0	S128
207.717	0	S128
207.764	0	S128
208.218	0	S128
208.315	0	S  4
208.717	0	S128
209.218	0	S128
209.718	0	S128
210.219	0	S128
210.383	0	S  3
396.78	0	S 11
402.759	0	S 10
403.26	0	S105
404.714	0	S128
405.215	0	S128
405.717	0	S128
406.216	0	S128
406.714	0	S128
407.066	0	S128
407.216	0	S128
407.717	0	S128
407.818	0	S128
408.215	0	S128
408.34	0	S128
408.716	0	S128
408.844	0	S128
409.216	0	S128
409.364	0	S128
409.718	0	S128
409.934	0	S128
410.217	0	S128
410.686	0	S128
410.716	0	S128
411.064	0	S128
411.217	0	S128
411.452	0	S128
411.718	0	S128
411.996	0	S128
412.217	0	S128
412.564	0	S128
412.716	0	S128
412.964	0	S128
413.217	0	S128
413.529	0	S128
413.716	0	S128
414.164	0	S128
414.217	0	S128
414.62	0	S128
414.716	0	S128
415.217	0	S128
415.684	0	S  2
425.26	0	S 11
431.799	0	S 10
432.3	0	S105
433.755	0	S128
434.256	0	S128
434.755	0	S128
435.254	0	S128
435.756	0	S128
436.198	0	S  4
436.323	0	S128
436.91	0	S  4
436.94	0	S128
437.444	0	S128
437.491	0	S  4
438.028	0	S128
438.082	0	S  4
438.603	0	S128
438.724	0	S  4
439.095	0	S128
439.268	0	S  4
439.691	0	S128
439.88	0	S  4
440.345	0	S128
440.414	0	S  4
440.906	0	S128
441.044	0	S  4
441.41	0	S128
441.565	0	S  4
442.041	0	S  4
442.076	0	S128
442.619	0	S  4
442.631	0	S128
443.196	0	S  4
443.219	0	S128
443.701	0	S  4
443.82	0	S128
444.26	0	S  4
444.536	0	S128
445.777	0	S  3
445.865	0	S  2
458.966	0	S 10
459.468	0	S105
460.923	0	S128
461.424	0	S128
461.923	0	S128
462.424	0	S128
462.922	0	S128
463.3	0	S128
463.424	0	S128
463.923	0	S128
464.075	0	S128
464.424	0	S128
464.585	0	S128
464.923	0	S128
465.18	0	S128
465.424	0	S128
465.704	0	S128
465.923	0	S128
466.152	0	S128
466.424	0	S128
466.783	0	S128
466.923	0	S128
467.424	0	S128
467.756	0	S128
467.924	0	S128
468.115	0	S128
468.424	0	S128
468.583	0	S128
468.924	0	S128
469.423	0	S128
469.523	0	S128
469.924	0	S128
470.423	0	S128
470.567	0	S128
470.924	0	S128
471.423	0	S128
471.548	0	S  2
474.596	0	S 10
479.982	0	S 10
480.484	0	S105
481.939	0	S128
482.44	0	S128
482.939	0	S128
483.44	0	S128
483.939	0	S128
484.343	0	S  4
484.439	0	S128
484.94	0	S128
485.115	0	S  4
485.439	0	S128
485.625	0	S  4
485.94	0	S128
486.183	0	S  4
486.439	0	S128
486.655	0	S  4
486.94	0	S128
487.267	0	S  4
487.438	0	S128
487.819	0	S  4
487.94	0	S128
488.438	0	S128
488.836	0	S  4
488.94	0	S128
489.418	0	S  4
489.439	0	S128
489.92	0	S  4
489.937	0	S128
490.439	0	S128
490.936	0	S  4
490.948	0	S128
491.437	0	S128
491.507	0	S128
491.938	0	S128
492.061	0	S  4
492.437	0	S128
492.938	0	S128
493.014	0	S131
493.017	0	S128
496.33	0	S 10
501.71	0	S 10
502.21	0	S105
503.665	0	S128
504.165	0	S128
504.667	0	S128
505.165	0	S128
505.665	0	S128
506.081	0	S  4
506.295	0	S128
506.865	0	S  4
506.936	0	S128
507.389	0	S128
507.405	0	S  4
507.91	0	S128
507.929	0	S  4
508.337	0	S128
508.431	0	S  4
508.908	0	S128
509.003	0	S  4
509.48	0	S128
509.512	0	S  4
510.437	0	S  4
510.521	0	S128
510.918	0	S128
511.076	0	S  4
511.511	0	S128
511.563	0	S  4
512.399	0	S  4
512.58	0	S128
512.979	0	S  4
513.041	0	S128
513.416	0	S128
513.455	0	S  4
514.302	0	S  3
517.709	0	S106
518.101	0	S107
572.46	0	S106
572.706	0	S107
574.573	0	S106
574.974	0	S107
582.842	0	S107
621.067	0	S  1
622.676	0	S 11
623.176	0	S105
624.633	0	S128
625.133	0	S128
625.633	0	S128
626.133	0	S128
626.633	0	S128
627.209	0	S128
627.759	0	S128
628.199	0	S128
628.647	0	S128
629.258	0	S128
629.75	0	S128
630.216	0	S128
630.757	0	S128
631.358	0	S128
631.908	0	S128
632.325	0	S128
632.805	0	S128
633.304	0	S128
633.834	0	S128
634.382	0	S128
635.28	0	S  2
640.571	0	S 11
641.072	0	S105
642.529	0	S128
643.029	0	S128
643.529	0	S128
644.029	0	S128
644.528	0	S128
644.926	0	S  4
645.676	0	S  4
646.103	0	S  4
646.615	0	S  4
647.213	0	S  4
647.69	0	S  4
648.178	0	S  4
648.726	0	S  4
649.332	0	S  4
649.734	0	S  4
