onset	duration	trial_type
0.001	0	boundary
95.754	0	S 10
96.255	0	S105
97.711	0	S128
98.212	0	S128
98.711	0	S128
99.212	0	S128
99.709	0	S128
100.209	0	S128
100.71	0	S128
100.849	0	S128
101.212	0	S128
101.347	0	S128
101.711	0	S128
101.827	0	S128
102.212	0	S128
102.316	0	S128
102.709	0	S128
102.91	0	S128
103.209	0	S128
103.405	0	S128
103.709	0	S128
104.211	0	S128
104.424	0	S128
104.711	0	S128
104.993	0	S128
105.21	0	S128
105.619	0	S128
105.709	0	S128
106.21	0	S128
106.645	0	S128
106.709	0	S128
107.135	0	S128
107.21	0	S128
107.709	0	S128
108.211	0	S128
108.709	0	S128
108.76	0	S130
108.762	0	S128
113.807	0	S 10
118.433	0	S 10
118.934	0	S105
120.388	0	S128
120.889	0	S128
121.391	0	S128
121.889	0	S128
122.389	0	S128
122.815	0	S  4
122.889	0	S128
123.39	0	S128
123.481	0	S128
123.889	0	S128
124.024	0	S  4
124.389	0	S128
124.441	0	S128
124.892	0	S128
124.949	0	S128
125.389	0	S128
125.537	0	S  4
125.891	0	S128
126.101	0	S  4
126.39	0	S128
126.871	0	S  4
126.888	0	S128
127.33	0	S  4
127.389	0	S128
127.789	0	S  4
127.889	0	S128
128.39	0	S128
128.711	0	S  4
128.89	0	S128
129.131	0	S  4
129.39	0	S128
129.5	0	S  4
129.891	0	S128
130.327	0	S  3
133.853	0	S 10
141.169	0	S 10
141.67	0	S105
143.126	0	S128
143.624	0	S128
144.125	0	S128
144.627	0	S128
145.125	0	S128
145.561	0	S128
145.706	0	S  4
146.107	0	S  4
146.377	0	S128
146.495	0	S  4
146.944	0	S  4
146.977	0	S128
147.403	0	S  4
147.427	0	S128
147.866	0	S  4
147.997	0	S128
148.246	0	S  4
148.594	0	S128
149.119	0	S128
149.237	0	S  4
150.151	0	S128
150.226	0	S  4
150.73	0	S128
150.757	0	S  4
151.328	0	S128
151.582	0	S  4
152.318	0	S  4
152.42	0	S128
152.939	0	S  4
153.071	0	S128
153.683	0	S128
153.886	0	S  3
158.715	0	S  2
172.037	0	S 11
192.448	0	S 10
192.95	0	S105
194.404	0	S128
194.905	0	S128
195.404	0	S128
195.904	0	S128
196.404	0	S128
196.682	0	S  4
196.903	0	S128
197.242	0	S  4
197.404	0	S128
197.696	0	S  4
197.904	0	S128
198.098	0	S  4
198.405	0	S128
198.702	0	S  4
198.904	0	S128
199.222	0	S  4
199.405	0	S128
199.645	0	S  4
199.905	0	S128
200.185	0	S  4
200.405	0	S128
200.734	0	S  4
200.906	0	S128
201.124	0	S  4
201.405	0	S128
201.585	0	S  4
201.906	0	S128
202.102	0	S  4
202.405	0	S128
202.505	0	S  4
202.891	0	S  4
202.905	0	S128
203.405	0	S128
203.425	0	S128
203.906	0	S128
204.308	0	S  3
216.405	0	S 11
221.264	0	S 10
221.765	0	S105
223.222	0	S128
223.721	0	S128
224.222	0	S128
224.721	0	S128
225.221	0	S128
225.346	0	S128
225.721	0	S128
226.084	0	S128
226.221	0	S128
226.498	0	S128
226.721	0	S128
227.05	0	S128
227.221	0	S128
227.719	0	S128
228.221	0	S128
228.722	0	S128
229.219	0	S128
229.719	0	S128
229.858	0	S128
230.22	0	S128
230.374	0	S128
230.719	0	S128
230.902	0	S128
231.219	0	S128
231.409	0	S128
231.719	0	S128
231.949	0	S128
232.22	0	S128
232.594	0	S128
232.721	0	S128
233.221	0	S128
233.721	0	S128
234.221	0	S128
234.721	0	S128
235.034	0	S  2
250.62	0	S 11
258.871	0	S 10
259.371	0	S105
260.826	0	S128
261.327	0	S128
261.829	0	S128
262.327	0	S128
262.826	0	S128
263.199	0	S128
263.436	0	S  4
264.286	0	S  4
264.424	0	S128
264.819	0	S  4
265	0	S128
265.313	0	S  4
265.6	0	S128
265.87	0	S  4
266.17	0	S128
266.278	0	S  4
266.68	0	S  4
266.761	0	S128
267.175	0	S  4
267.361	0	S128
267.877	0	S128
268	0	S  4
269.074	0	S128
269.092	0	S  4
269.497	0	S  4
269.686	0	S128
270.076	0	S  4
270.361	0	S128
270.586	0	S  4
270.889	0	S128
271.411	0	S128
271.679	0	S  3
272.64	0	S  2
293.267	0	S 10
294.598	0	S106
294.991	0	S107
298.195	0	S107
303.775	0	S106
304.176	0	S107
343.672	0	S128
352.861	0	S106
353.108	0	S107
354.87	0	S106
355.27	0	S107
357.258	0	S107
392.181	0	S  1
394.165	0	S 10
394.666	0	S105
396.122	0	S128
396.623	0	S128
397.122	0	S128
397.623	0	S128
398.122	0	S128
398.762	0	S  4
